specification,retained_2024,countries_2024,china_india_share_2024,denominator_certain_2024,denominator_uncertain_2024,jaccard_vs_primary_q75_2024,overlap_with_primary_count_2024,spearman_deficit_score_vs_primary_2024,draw,w_demand,w_hazard,w_urban_form
dirichlet_0927,558,88,0.48028673835125446,110,448,0.37599093997734995,332,0.9569370528874376,927,0.040604703760214765,0.680118142032934,0.2792771542068513
dirichlet_0928,652,85,0.38496932515337423,155,497,0.6803594351732991,530,0.9746352893064701,928,0.2429933090819775,0.43049038226432135,0.3265163086537011
dirichlet_0929,718,86,0.3732590529247911,192,526,0.6912669126691267,562,0.9678178711909966,929,0.2910407379420809,0.24607748360258686,0.46288177845533224
dirichlet_0930,656,79,0.3429878048780488,225,431,0.4556541019955654,411,0.9347756506672222,930,0.5885793957724197,0.003680570317097098,0.40774003391048325
dirichlet_0931,686,79,0.3425655976676385,242,444,0.48233995584988965,437,0.9415674120728762,931,0.6147971935409628,0.07209200560495274,0.3131108008540843
dirichlet_0932,516,78,0.4748062015503876,98,418,0.2833698030634573,259,0.9465777280441335,932,0.04840169966691842,0.8312016736050342,0.1203966267280474
dirichlet_0933,707,85,0.3649222065063649,196,511,0.7420178799489144,581,0.9691551681109111,933,0.3946020654164277,0.30108345268462705,0.30431448189894517
dirichlet_0934,718,75,0.362116991643454,239,479,0.5076754385964912,463,0.9526319285897289,934,0.5944214919415716,0.17484569662328164,0.2307328114351467
dirichlet_0935,745,95,0.3812080536912752,188,557,0.5156756756756756,477,0.9645857444937759,935,0.1519136118703052,0.17204892951717693,0.676037458612518
dirichlet_0936,582,72,0.47594501718213056,149,433,0.4143835616438356,363,0.9694789067153091,936,0.3711536868952579,0.6154879346093433,0.013358378495398867
dirichlet_0937,747,96,0.3815261044176707,188,559,0.394240317775571,397,0.9562811184104258,937,0.07713738631812264,0.030185863532278773,0.8926767501495985
dirichlet_0938,524,80,0.46564885496183206,104,420,0.26040554962646745,244,0.9415867492333949,938,0.030147352704308916,0.9012285148249328,0.06862413247075826
dirichlet_0939,751,73,0.4447403462050599,274,477,0.3525456292026897,367,0.9501497182988901,939,0.7449790511832342,0.1965869212293564,0.05843402758740947
dirichlet_0940,585,90,0.4461538461538462,121,464,0.4838709677419355,405,0.9674308418594524,940,0.131977942246059,0.570907852512443,0.29711420524149795
dirichlet_0941,519,80,0.47398843930635837,98,421,0.279651795429815,257,0.945412020839464,941,0.037935602210812006,0.8432564086980371,0.11880798909115091
dirichlet_0942,567,89,0.4462081128747795,109,458,0.4332552693208431,370,0.961568297520773,942,0.060482394358314345,0.6252877027613527,0.314229902880333
dirichlet_0943,741,89,0.3940620782726046,201,540,0.5262008733624454,482,0.9579349769158102,943,0.2646862551112761,0.12181332752787613,0.6135004173608477
dirichlet_0944,709,86,0.36812411847672777,186,523,0.7557840616966581,588,0.9701034678572606,944,0.30473479421997424,0.2837645713221519,0.4115006344578739
dirichlet_0945,692,82,0.342485549132948,204,488,0.6633785450061652,538,0.9615192050794561,945,0.4336208170192899,0.21462766715521164,0.35175151582549835
dirichlet_0946,643,79,0.447900466562986,172,471,0.5330188679245284,452,0.9737004212699233,946,0.34288453876640407,0.4983503622890951,0.158765098944501
dirichlet_0947,688,74,0.42877906976744184,208,480,0.5353881278538812,469,0.9708556039373877,947,0.4939682473642472,0.40483823558876625,0.10119351704698654
dirichlet_0948,728,77,0.4052197802197802,224,504,0.5774487471526196,507,0.9669245371651615,948,0.49903591975658734,0.31712530945226775,0.183838770791145
dirichlet_0949,755,69,0.4728476821192053,293,462,0.2743682310469314,304,0.9363075827236962,949,0.9174613669849188,0.07513124046477714,0.007407392550304121
dirichlet_0950,704,76,0.3508522727272727,236,468,0.5122222222222222,461,0.9484117750957144,950,0.5948287743769737,0.13177912175362097,0.2733921038694052
dirichlet_0951,695,78,0.3424460431654676,230,465,0.5294117647058824,468,0.9498873324399407,951,0.5686075860262155,0.13843176200950433,0.29296065196428006
dirichlet_0952,745,96,0.3865771812080537,191,554,0.3799212598425197,386,0.9555263897809991,952,0.05872206569035455,0.009800959843929041,0.9314769744657164
dirichlet_0953,760,94,0.38421052631578945,174,586,0.4459183673469388,437,0.964727103675567,953,0.04081801279673342,0.1537346632332849,0.8054473239699815
dirichlet_0954,685,78,0.34306569343065696,239,446,0.4894561598224195,441,0.9436351145205045,954,0.60457128141134,0.08871805655942441,0.3067106620292355
dirichlet_0955,669,79,0.33781763826606875,219,450,0.49492671927846676,439,0.939896578867502,955,0.532178650937984,0.035195833423711645,0.43262551563830437
dirichlet_0956,675,81,0.3511111111111111,214,461,0.5,444,0.943291984808903,956,0.45338281162312327,0.04170844890948508,0.5049087394673917
dirichlet_0957,711,87,0.3909985935302391,197,514,0.4662379421221865,435,0.9460452259330229,957,0.3072616959380786,0.010134529467558766,0.6826037745943626
dirichlet_0958,742,71,0.431266846361186,277,465,0.3361986628462273,352,0.9426257578858861,958,0.7950393781189585,0.12379766559334837,0.08116295628769307
dirichlet_0959,725,75,0.3931034482758621,238,487,0.5253863134657837,476,0.9620494726913483,959,0.558170630855922,0.2733071663229177,0.16852220282116043
dirichlet_0960,532,84,0.4924812030075188,101,431,0.32405345211581293,291,0.9516858303174668,960,0.05598665388988605,0.7599572845504079,0.1840560615597059
dirichlet_0961,691,71,0.41678726483357453,267,424,0.3138401559454191,322,0.9297732320509042,961,0.8724412155496695,0.0022294712946097917,0.12532931315572068
dirichlet_0962,661,79,0.4205748865355522,180,481,0.6171779141104294,503,0.9745401031556749,962,0.3250768233001396,0.4391389464540513,0.23578423024580908
dirichlet_0963,751,94,0.38348868175765644,176,575,0.4279918864097363,422,0.9626546314117072,963,0.05732926466021458,0.12204908338691757,0.8206216519528678
dirichlet_0964,674,70,0.4465875370919881,213,461,0.46424642464246424,422,0.969200185576381,964,0.5597819393215027,0.41512152567074306,0.0250965350077542
dirichlet_0965,658,76,0.34498480243161095,241,417,0.4231601731601732,391,0.9353778356440341,965,0.680971464632658,0.029596405654902746,0.28943212971243926
dirichlet_0966,587,75,0.4684838160136286,149,438,0.45838218053927315,391,0.9711584735096318,966,0.3104760237008762,0.5684290548689389,0.12109492143018476
dirichlet_0967,622,84,0.40353697749196143,145,477,0.6027568922305765,481,0.9735046157020995,967,0.21563828274027644,0.4790582177624101,0.30530349949731345
dirichlet_0968,728,91,0.3804945054945055,196,532,0.5774487471526196,507,0.9623398898564358,968,0.25964033338447184,0.16960285446827908,0.5707568121472492
dirichlet_0969,757,92,0.3857331571994716,201,556,0.4806282722513089,459,0.9576622743151177,969,0.1940191428852101,0.09488130365664241,0.7110995534581476
dirichlet_0970,730,78,0.40273972602739727,223,507,0.5905963302752294,515,0.9668003255801086,970,0.49057307961953145,0.31017854509812026,0.1992483752823484
dirichlet_0971,689,84,0.37155297532656023,188,501,0.7345360824742269,570,0.972981940504244,971,0.3550012973303651,0.3632938434832759,0.28170485918635885
dirichlet_0972,706,85,0.3668555240793201,191,515,0.7253164556962025,573,0.9679238363065242,972,0.3208687740821801,0.2557794391445613,0.4233517867732586
dirichlet_0973,729,86,0.37997256515775035,201,528,0.5986159169550173,519,0.9619359081154563,973,0.2917363460817616,0.17426467974259702,0.5339989741756413
dirichlet_0974,653,79,0.4226646248085758,170,483,0.6152897657213316,499,0.974599825976819,974,0.29525317267035905,0.44942524710297194,0.25532158022666895
dirichlet_0975,710,72,0.3929577464788732,250,460,0.40205128205128204,392,0.9464656228714166,975,0.6944922743239532,0.1401649427990327,0.16534278287701412
dirichlet_0976,695,74,0.3539568345323741,227,468,0.5311438278595696,469,0.9523533022178681,976,0.5703338198627411,0.16384863522973828,0.2658175449075207
dirichlet_0977,740,96,0.38513513513513514,192,548,0.3997995991983968,399,0.9551894146943662,977,0.10505854397254723,0.02673155361232952,0.8682099024151231
dirichlet_0978,740,70,0.4540540540540541,287,453,0.2804766269477543,306,0.9330505859364653,978,0.9153813030540707,0.039572139390764455,0.045046557555164866
dirichlet_0979,721,75,0.39667128987517336,236,485,0.5277161862527716,476,0.9628581955419476,979,0.5530386191813165,0.2823334495141094,0.16462793130457407
dirichlet_0980,741,95,0.3792172739541161,181,560,0.5567928730512249,500,0.9697711009722877,980,0.14174476704139852,0.25363908212329145,0.60461615083531
dirichlet_0981,638,94,0.4059561128526646,139,499,0.56590084643289,468,0.970890154360932,981,0.07181626872681587,0.46466263513842815,0.46352109613475595
dirichlet_0982,580,78,0.4706896551724138,148,432,0.4383720930232558,377,0.9697572692485033,982,0.2929049559313628,0.5926426596314882,0.11445238443714889
dirichlet_0983,530,81,0.48867924528301887,98,432,0.30439560439560437,277,0.9485548801239664,983,0.03660761099725631,0.7948086265939044,0.16858376240883935
dirichlet_0984,727,93,0.3782668500687758,183,544,0.616822429906542,528,0.9680302087722679,984,0.22476946091508485,0.23445429943132337,0.5407762396535919
dirichlet_0985,724,94,0.38535911602209943,167,557,0.5675368898978433,500,0.9727933046271675,985,0.10826227679278276,0.3483537796916144,0.5433839435156028
dirichlet_0986,700,84,0.38285714285714284,198,502,0.69625,557,0.971653099862033,986,0.39172104911161454,0.34829957917264276,0.2599793717157428
dirichlet_0987,603,94,0.417910447761194,121,482,0.5017878426698451,421,0.9675080338878358,987,0.018272325043869185,0.5079093778062849,0.4738182971498459
dirichlet_0988,740,94,0.3864864864864865,191,549,0.4182741116751269,412,0.9539748287252467,988,0.14376188782106805,0.02769309336598435,0.8285450188129476
dirichlet_0989,672,77,0.42857142857142855,200,472,0.552570093457944,473,0.972356362379913,989,0.45594744692196926,0.4279341792244281,0.1161183738536026
dirichlet_0990,718,96,0.38440111420612816,166,552,0.5345982142857143,479,0.9720265030856603,990,0.0727980751939526,0.33301549995723967,0.5941864248488077
dirichlet_0991,762,95,0.38320209973753283,172,590,0.43623481781376516,431,0.9649694391245787,991,0.026442350338372916,0.15599370995714593,0.817563939704481
dirichlet_0992,733,93,0.3806275579809004,194,539,0.5885714285714285,515,0.9641990118971827,992,0.2510504926610131,0.18947810065404502,0.559471406684942
dirichlet_0993,701,77,0.362339514978602,250,451,0.4309799789251844,409,0.9431365508895786,993,0.6715794126739152,0.10064262858395061,0.22777795874213425
dirichlet_0994,714,77,0.38095238095238093,219,495,0.5886442641946698,508,0.9619903405698924,994,0.5148023353900962,0.2523430574722311,0.23285460713767264
dirichlet_0995,753,73,0.44621513944223107,266,487,0.35969141755062684,373,0.954229865336914,995,0.7194753674651622,0.23878883643890528,0.04173579609593272
dirichlet_0996,726,70,0.4476584022038568,243,483,0.38994974874371857,388,0.9617281464918498,996,0.6546752017678547,0.3187522345222812,0.02657256370986425
dirichlet_0997,734,89,0.3787465940054496,197,537,0.6118192352259559,528,0.9644206968709922,997,0.2741756716295731,0.1981371489724977,0.5276871793979291
dirichlet_0998,586,72,0.4761092150170648,149,437,0.42873563218390803,373,0.9702220689951644,998,0.3561955297438235,0.5970829297938014,0.046721540462375
dirichlet_0999,750,97,0.38133333333333336,185,565,0.5,469,0.9654280407684165,999,0.12297000061384192,0.17903518176019576,0.6979948176259623
